src,dst,port,proto,State,label,class,modelsize
147.32.84.165,24.28.199.142,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,24.71.223.11,25.0,tcp,"S,",Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,27.255.59.70,6667.0,tcp,v*S0,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,38.113.116.213,25.0,tcp,0,Botnet-TCP-Attempt-SPAM,botnet,6
147.32.84.165,41.223.57.72,6667.0,tcp,S+,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,41.251.251.106,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,41.71.139.171,6667.0,tcp,s*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,42.201.166.157,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,46.148.34.36,6667.0,tcp,S*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,46.4.35.23,25.0,tcp,s*s*s*S+b+s*s*s*S+s+,Botnet-TCP-Attempt-SPAM,botnet,25
147.32.84.165,50.22.198.84,80.0,tcp,Y.,Botnet-TCP-Established-HTTP-Ad,botnet,7
147.32.84.165,50.23.235.4,80.0,tcp,i*i0i0z00z000Z*,Botnet-TCP-Established-HTTP-Ad,botnet,20
147.32.84.165,58.252.109.240,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,58.42.247.165,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,58.42.247.165,6667.0,tcp,,Botnet-TCP-CC-HTTP-Not-Encrypted,botnet,5
147.32.84.165,59.48.7.168,6667.0,tcp,v*V00,Botnet-TCP-Attempt-SPAM,botnet,10
147.32.84.165,60.190.223.75,2012.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,60.190.223.75,2012.0,tcp,,Botnet-TCP-Established-HTTP-Binary-Download-Custom-Port,botnet,5
147.32.84.165,60.190.223.75,88.0,tcp,W+i+Z000,Botnet-TCP-Established-HTTP-Binary-Download-Custom-Port,botnet,13
147.32.84.165,60.190.223.75,888.0,tcp,"Z+z+i+I+i+i+F+I+F+i+I+I+z,Y0Y,Y.Y+Y,Y.y.y.y.y.Y0000Y+Y0000Y+",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data,botnet,65
147.32.84.165,60.249.39.108,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,61.167.116.133,6667.0,tcp,H*,Botnet-TCP-CC-HTTP-Not-Encrypted,botnet,7
147.32.84.165,61.17.216.11,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,61.17.216.19,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,61.17.216.2,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,61.17.216.23,6667.0,tcp,B*s*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,61.17.216.25,6667.0,tcp,,Botnet-TCP-CC-HTTP-Not-Encrypted,botnet,5
147.32.84.165,61.17.216.66,6667.0,tcp,S00s*,Botnet-TCP-Attempt-SPAM,botnet,10
147.32.84.165,61.17.216.7,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,61.17.216.86,6667.0,tcp,0Y+,Botnet-TCP-CC-HTTP-Not-Encrypted,botnet,8
147.32.84.165,61.17.216.90,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,61.17.216.93,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,61.178.56.36,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,61.26.131.206,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,61.82.197.229,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,61.9.168.122,25.0,tcp,s0,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,61.9.189.122,25.0,tcp,S+S*s*,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.165,62.20.233.128,25.0,tcp,s*S+,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,62.211.65.12,25.0,tcp,*,Botnet-TCP-Attempt-SPAM,botnet,6
147.32.84.165,62.211.72.32,25.0,tcp,*B*,Botnet-TCP-Attempt-SPAM,botnet,8
147.32.84.165,62.49.130.244,6667.0,tcp,S00,Botnet-TCP-Attempt-SPAM,botnet,8
147.32.84.165,63.236.74.20,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,63.251.133.40,25.0,tcp,S+S*s*,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.165,64.12.139.193,25.0,tcp,"S+s,s+",Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.165,64.12.168.40,587.0,tcp,"Z,Z*Z,z,Y*z+Z,Z*Z,I,z,z,z,Z+Z*Z0Z*z*Z.Z*Z,I,z+Z,z,i,z,I,y,Y+y*H*y*",Botnet-TCP-Established-SPAM,botnet,71
147.32.84.165,64.12.175.136,587.0,tcp,"z,z,z,z,z,Z*I+Z,I,I,Z*Z,Y00Y*y*y*H*Y,",Botnet-TCP-Established-SPAM,botnet,42
147.32.84.165,64.12.90.33,25.0,tcp,"s+B+S,",Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.165,64.12.90.34,25.0,tcp,"B+s+S,b,B,s+s+S,S+s+s+s+S.S+S,S+s+s+s+S,S+S,S+S,s,B,s+B+B+S,S.S,B,S*S,s+s+s,s+s+s,s+s+s,s+S.S+s,",Botnet-TCP-Attempt-SPAM,botnet,101
147.32.84.165,64.12.90.65,25.0,tcp,"S,S+s+s,",Botnet-TCP-Attempt-SPAM,botnet,13
147.32.84.165,64.12.90.66,25.0,tcp,"s+s+s+s+s,B+s+s,s+s+s+s,s+s+s+s,S+S,s,s+s+B+s+B+B+s+s+s+S,S+s+s*S,s+s,s,s,s+s,s+B+s+s+s*S,S*s+s,B,s,s+B+s+B+",Botnet-TCP-Attempt-SPAM,botnet,113
147.32.84.165,64.12.90.98,25.0,tcp,"S+s+S0S+s+B+B+s+s,s+s+s+s,s+s,S+s,S+s+B+S.S*S,s,s+s+s+s+s*s+s,s+S,S+B+s,b,b+s,s+s,s,s,s+b+s+s*S,S*s+s,s+",Botnet-TCP-Attempt-SPAM,botnet,109
147.32.84.165,64.136.44.37,25.0,tcp,"s*S,S+B+s*s+s*B*B*S+s,S*B*S+S*s+s*s+",Botnet-TCP-Attempt-SPAM,botnet,41
147.32.84.165,64.136.45.168,25.0,tcp,s*s*s*,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.165,64.136.45.46,25.0,tcp,s*b*s*s*,Botnet-TCP-Attempt-SPAM,botnet,13
147.32.84.165,64.136.52.37,25.0,tcp,"s*S,S+b+s*s+s*B*B*S+S,S*B*S+s*s+s*s+",Botnet-TCP-Attempt-SPAM,botnet,41
147.32.84.165,64.136.53.46,25.0,tcp,s*s*B*,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.165,64.18.4.10,25.0,tcp,0,Botnet-TCP-Attempt-SPAM,botnet,6
147.32.84.165,64.18.4.11,25.0,tcp,s*s0,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,64.18.4.13,25.0,tcp,s0,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,64.18.5.10,25.0,tcp,"s,S*b*B*s*s*S+s+s*B*S,b,S*s*s*s*",Botnet-TCP-Attempt-SPAM,botnet,37
147.32.84.165,64.18.5.11,25.0,tcp,S*S+S*S+s+S*s*B*s*s*,Botnet-TCP-Attempt-SPAM,botnet,25
147.32.84.165,64.18.5.13,25.0,tcp,b*B*S+s+S*B*s*s*S*s*,Botnet-TCP-Attempt-SPAM,botnet,25
147.32.84.165,64.18.5.14,25.0,tcp,S*b*s*S+S*S+s+s*s*s*s*s*,Botnet-TCP-Attempt-SPAM,botnet,29
147.32.84.165,64.18.7.10,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,64.18.7.13,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,64.18.7.14,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,64.192.190.12,25.0,tcp,s*s*s*s*s0,Botnet-TCP-Attempt-SPAM,botnet,15
147.32.84.165,64.202.189.170,25.0,tcp,S*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,64.236.79.229,80.0,tcp,"Y*Y.Y,Y*Y.Y.y.y.Y*Y.Y.y.y.Y+Y.y.H.y.Y+Y.y.y.y.Y*Y.Y.y.y.Y*Y.y.h.y.Y*Y.H.h.y.Y*Y.y.H.y.Y*Y.h.H.y.Y+Y.y.H.y.Y*Y.Y.Y.Y.Y*Y.Y.y.h.Y+Y.y.y.y.Y*Y.y.y.Y.Y*Y.y.H.y.Y*Y.y.y.y.Y*Y.y.y.Y.Y*Y.y.h.y.Y*Y.y.h.y.Y*Y.y.H.y.Y*Y.Y.y.H.Y+Y.y.y.y.Y+Y.y.y.Y.Y0Y.H.y.y.Y*Y.y.y.y.Y*Y.Y.y.y.Y*Y.H.H.y.Y+Y.Y.y.H.Y*Y.Y.y.y.Y*Y.Y.y.y.Y*Y.Y.y.y.Y*Y.Y.y.y.Y*Y.y.y.y.Y+Y.Y.y.y.Y+Y.Y.y.y.Y+Y.h.y.y.Y*Y.Y.y.y.Y*Y.y.y.y.Y+Y.y.y.y.Y*Y.y.H.y.Y+Y.y.y.y.Y*Y.y.y.H.Y*Y.H.y.y.Y*Y.Y.H.y.Y*Y.y.y.y.Y,Y.Y.y.H.Y*Y.y.y.y.Y*Y.y.H.y.Y*Y.Y.h.y.Y*Y.y.y.y.Y*Y.y.H.y.Y*Y.y.y.y.Y.Y.Y.y.y.Y*Y.y.H.y.Y*Y.y.y.y.",Botnet-TCP-Established-HTTP-Ad,botnet,561
147.32.84.165,64.4.2.109,443.0,tcp,"y,y,y,y.y,",Botnet-TCP-WEB-Established-SSL,botnet,15
147.32.84.165,64.4.56.167,443.0,tcp,"y,y,y,y,y,H,y,y,y,y,H,y,y,",Botnet-TCP-WEB-Established-SSL,botnet,31
147.32.84.165,64.4.56.23,443.0,tcp,"y,y,y,y,y,H,h,y,y,y,h,y,y+",Botnet-TCP-WEB-Established-SSL,botnet,31
147.32.84.165,64.59.134.8,25.0,tcp,"S,S0",Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,64.95.64.197,25.0,tcp,+,Botnet-TCP-Attempt-SPAM,botnet,6
147.32.84.165,64.98.36.4,25.0,tcp,s*s*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,64.99.64.32,25.0,tcp,S+S*s*,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.165,65.54.165.136,443.0,tcp,y*,Botnet-TCP-WEB-Established-SSL,botnet,7
147.32.84.165,65.54.165.136,80.0,tcp,,Botnet-TCP-WEB-Established,botnet,5
147.32.84.165,65.54.165.139,443.0,tcp,y0,Botnet-TCP-WEB-Established-SSL,botnet,7
147.32.84.165,65.54.165.169,443.0,tcp,"Y,Y0y*Y,Y*",Botnet-TCP-WEB-Established-SSL,botnet,15
147.32.84.165,65.54.165.177,443.0,tcp,"y+y,y+y+",Botnet-TCP-WEB-Established-SSL,botnet,13
147.32.84.165,65.54.165.179,443.0,tcp,,Botnet-TCP-WEB-Established-SSL,botnet,5
147.32.84.165,65.54.186.10,443.0,tcp,",Y*",Botnet-TCP-Established-SSL-Microsoft,botnet,8
147.32.84.165,65.54.186.107,443.0,tcp,H0,Botnet-TCP-WEB-Established-SSL,botnet,7
147.32.84.165,65.54.186.17,443.0,tcp,y*y0,Botnet-TCP-WEB-Established-SSL,botnet,9
147.32.84.165,65.54.186.17,80.0,tcp,y*Y.,Botnet-TCP-WEB-Established,botnet,9
147.32.84.165,65.54.186.19,443.0,tcp,"y*H*H*Y,",Botnet-TCP-WEB-Established-SSL,botnet,13
147.32.84.165,65.54.186.47,443.0,tcp,Y+,Botnet-TCP-WEB-Established-SSL,botnet,7
147.32.84.165,65.54.186.77,443.0,tcp,y*,Botnet-TCP-WEB-Established-SSL,botnet,7
147.32.84.165,65.54.188.110,25.0,tcp,"s+s,s,S+B+S,s,s,S+s,s,s,s,s,s,s,s,S.S+s+s+B+B+B+s,s+s,S.S,B+b+s,s,s,s+s,s,S.S,s+S.S,b,s+s+s,s,s+s+s,s,S+S,s+s,b,s,s,s,s+S.S+s,s,S+S,B,S.S,s+s,s+s,B,s,s,S+s,B,S+s+s+s,s,S.S+S.S,s,B,B,s,s,s,s+s,",Botnet-TCP-Attempt-SPAM,botnet,197
147.32.84.165,65.54.188.126,25.0,tcp,"S+b+S,s,s,S,b,S+S,b,B,S.S000S,s+",Botnet-TCP-Attempt-SPAM,botnet,37
147.32.84.165,65.54.188.94,25.0,tcp,"s,s+S,s,s,s+B+s,B,s,S00",Botnet-TCP-Attempt-SPAM,botnet,28
147.32.84.165,65.54.234.11,443.0,tcp,,Botnet-TCP-WEB-Established-SSL,botnet,5
147.32.84.165,65.54.234.24,443.0,tcp,"Y,y,Y*Y,Y+Y,H,v,Y*Y,y,Y+Y,y,Y+Y.Y*Y+y+y*Y,Y*Y,Y*Y,Y*Y,y,Y*Y.y.y,",Botnet-TCP-Established-SSL-Microsoft,botnet,69
147.32.84.165,65.54.234.26,443.0,tcp,y.,Botnet-TCP-WEB-Established-SSL,botnet,7
147.32.84.165,65.54.234.77,443.0,tcp,"Y,y.",Botnet-TCP-WEB-Established-SSL,botnet,9
147.32.84.165,65.54.234.78,443.0,tcp,"y*Y,Y+Y*V+y+Y,Y*Y+y+Y,y,Y*Y,Y*Y,Y*H*y*Y.y.Y,",Botnet-TCP-Established-SSL-Microsoft,botnet,49
147.32.84.165,65.55.129.171,80.0,tcp,"H,y,y,",Botnet-TCP-WEB-Established,botnet,11
147.32.84.165,65.55.16.187,443.0,tcp,"Y.Y+Y,y,Y+Y,y+Y*y*Y+H,Y*Y,H,Y*h*h*Y+y+Y,Y+y,y,H,Y*h*Y,",Botnet-TCP-Established-SSL-Microsoft,botnet,59
147.32.84.165,65.55.174.231,443.0,tcp,"y,y,h,y,",Botnet-TCP-WEB-Established-SSL,botnet,13
147.32.84.165,65.55.196.251,443.0,tcp,"Y*Y,H,Y*y+y*h*Y,y,Y*Y,Y*Y,y,Y*Y,H,Y*Y,Y*Y,y,y+H+y,Y*Y+y,Y*Y+Y*h*",Botnet-TCP-WEB-Established-SSL,botnet,69
147.32.84.165,65.55.237.73,443.0,tcp,y.H.y.H.y.h.h.h.,Botnet-TCP-WEB-Established-SSL,botnet,21
147.32.84.165,65.55.237.79,80.0,tcp,"y,y,H,H,",Botnet-TCP-WEB-Established,botnet,13
147.32.84.165,65.55.255.13,443.0,tcp,"H,y,h,y,H,y,y,y,y,y,",Botnet-TCP-WEB-Established-SSL,botnet,25
147.32.84.165,65.55.33.135,80.0,tcp,"y,y,H,",Botnet-TCP-WEB-Established,botnet,11
147.32.84.165,65.55.33.167,80.0,tcp,"H,y,y,y+",Botnet-TCP-WEB-Established,botnet,13
147.32.84.165,65.55.37.104,25.0,tcp,"s,s,s,s+S,s,s,S,s+S.S.S,S.S.S,S.S,S+s,s,s,s,B,s,s,S.s.S,s+S.S,S.S.S,s,s,B,s,s,B,B,S+S,S+S,S.S,s,S+S.s.S,S.s,s,s+s,b,B,s,B,s,S.S,S.S,s+S.S,s,s,S.S.S,s,s,s+s,S.s.S,s,s,S.S+s,s+s+s,s,s+s,s,s,B,b,S,s,S+S,S.S,s,s,b,s,s,S.S,S.S,s,s,s,s,B,B,B,s,s,b,s,s,B,s,s,S.S,S.s,B,B,s,B,s,s+s,s,s,s,s,s,s.s.s,s,s.S+s,S.S,s,b,s+S,S+S,s,S.S,B,B,b,B,B,B,S.S,S.S,S.S,S.S,s,S.B.S,S.S,S.S,S.S+s,s,s.s,S*S+S.S+s+s,B,S,S,s,S+S,S+B+B+S,B,s,b,S.S+S,s,s+s,s+b+s,s+s,s,b,s,B,s+S.s,s,s,s,s,S+B+S.S,s,s+s+s,s,B,B,S.S,S.S,B,s,S+s+B+B+B+S.S,s+s+S,S+s,b,s+s,B+s,s,S.S,S+B+S,S,b,s+s,B,S.S,B+B+S.S,B,B,s+B,s,s,s+s,B,s,s,s,S*S,s,",Botnet-TCP-Attempt-SPAM,botnet,595
147.32.84.165,65.55.37.120,25.0,tcp,"s+s+s,s,S+s,s,s,S+S,s,s+s,b,s,s,s,s,S+s+b+s,S+s,B,B,s,b,s,s,s,s+B+s,s,s,S+s,B,b,S00S+s,s,S.S,s,B+b+s,S+S,s+s,S.S,s,s,S.S,S.S.S,B,s+S,B,s,s,s,S+S,s,S.S,s+",Botnet-TCP-Attempt-SPAM,botnet,158
147.32.84.165,65.55.37.72,25.0,tcp,"S+S.s.S,S,s,B,s,s,S+s,s,S.S0s0S,S+s,s,B+s,s,s,S+S,s,s,b,B,s+s,s,s+s,B,B,S+s,s+s,s+B,S.",Botnet-TCP-Attempt-SPAM,botnet,91
147.32.84.165,65.55.37.88,25.0,tcp,"s,s+S.s,S+s,s+s+s,s+S,s,s,s,S,s,s,S.S,B+s,s+B+s,",Botnet-TCP-Attempt-SPAM,botnet,53
147.32.84.165,65.55.40.215,443.0,tcp,"y,y.y,y,y,y,H,y,y,H,H,h,H,y,y,h,",Botnet-TCP-Established-SSL-Microsoft,botnet,37
147.32.84.165,65.55.40.55,443.0,tcp,"y.y,Y.Y,H,H,y,y,y,y,y,y,y,",Botnet-TCP-WEB-Established-SSL,botnet,31
147.32.84.165,65.55.72.151,80.0,tcp,"y,y,H,y,",Botnet-TCP-WEB-Established,botnet,13
147.32.84.165,65.55.72.199,443.0,tcp,y.y.h.h.H.H.H.h.h.,Botnet-TCP-WEB-Established-SSL,botnet,23
147.32.84.165,65.55.92.136,25.0,tcp,"s+B+s,B,s+s+s+s,S.S,s,s,s,s+s,s,S.S,S.S,S,s,s,S,s+S.S,S+s,s+S,s,s+s,B,S.S,S.S,B,S.S,s,B,s,S.S,s,S.S+s,s,s,s+s,s+s,s,s,s,s,s,s,B,b,s,s,s,B,s,B,s,s,s+s,b,b,b,S.S,s,B,S+s,s,s,s,S+S,s,B,s.S,s,s.S,s,s,B+s+B+B+s+S.S+s+s,s+s,s,B+s+S,b,s.s,s,B,S,S,s,s,S+s+S,s,S*S+B,S.s,",Botnet-TCP-Attempt-SPAM,botnet,267
147.32.84.165,65.55.92.152,25.0,tcp,"s,S+s+s,s+S,s+S,S+s,B,b,S.S+s,b,s+S,B,s.S.S+s,B,s+s,s+s+s,S+S,s+s,S.S,B,s,b,S.S,s,S.S,b,s+s,S+s,s,s,s+B+s,B,s+S,s+s+S,B,s,s,S,s,S+s,s+s+S,s,s,s+S,s,S+B+B+s+B+s,B,s,s,B,B,s,s,s+s+S,s,B,s,s,S+s+s,B,S+S,s,s,S.S,s,s,s,S.S.S,b,s+B+B+B+B+B+s,s+S,s,B+s+s,B,s,b,S.s,s,S+s,s+s+s,s,B,",Botnet-TCP-Attempt-SPAM,botnet,279
147.32.84.165,65.55.92.168,25.0,tcp,"b,s+b+s+S,s,s+S*S,B,s,s+B+s,s,s,s+s+s+S,S,s,S.S,s.S,s,s,s+S.S+B+B+s+S.S+s+S,S.S+s,s,s+s+S,B,s.S+S,S,s,B,S+s+S,s,",Botnet-TCP-Attempt-SPAM,botnet,117
147.32.84.165,65.55.92.184,25.0,tcp,"S+S.s,s,s,s,s,S,s,s+s+s,B,S0S,s,s+s,s+b+S,S.S+",Botnet-TCP-Attempt-SPAM,botnet,51
147.32.84.165,66.111.4.71,25.0,tcp,0S+b+b+b+b+b+b+b+b+b+b+b+b+S000S+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+S0000S+b+b+b+b+b+b+b+b+b+b+b+b+b+b+,Botnet-TCP-Attempt-SPAM,botnet,133
147.32.84.165,66.111.4.72,25.0,tcp,B+b+b+b+b+B+b+b+b+b+b+b+b+S0S+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+S000S+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+S000S+b+b+,Botnet-TCP-Attempt-SPAM,botnet,235
147.32.84.165,66.111.4.73,25.0,tcp,b+b+b+b+b+b+b+b+b+b+b+b+S00S+b+b+b+b+b+B+b+b+b+b+S00000S+b+b+b+b+b+b+b+b+b+b+b+b+b+b+S0000S+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+b+,Botnet-TCP-Attempt-SPAM,botnet,159
147.32.84.165,66.54.17.31,25.0,tcp,S*s*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,66.94.236.34,25.0,tcp,"S*S,s+s*S,s+s*S,s,S*S,B,S*S,s,S*s+s,S*S,s,S*S,B,S*S,s,s+s+s,S*S,s,S*S,s,s+s+s,S*S+s,S*s*S+s,S+s+s+s+s,B,S*s+s,S*S,s+s+s+s,S*S,s+s+s,B,S*",Botnet-TCP-Attempt-SPAM,botnet,141
147.32.84.165,66.94.237.139,25.0,tcp,"S*s+s,S*S+B+s+s+s,S*S,s+s,b,s+S*s+s,S*S+s,S*S+s,S*S+s+s*S,S+s*S,s+s*S,s+s*S,S*S,B,S+S,s+s*S,b,S*S,s,S+S,s+s*S+s+s*S,B,S*S,",Botnet-TCP-Attempt-SPAM,botnet,127
147.32.84.165,66.94.237.64,25.0,tcp,"s,S*S,s+S*S,s,S*s+s,S*S,s+s,S*S,B,S*s+s+S*S+B+S*S,s,S+s,S*s+B+s*S,s+s+s,s,S*S+s,s+S*S+s,s+S,s,B,S*S,B,S*S,B,S*S+B+B+s,S*S+s,S*S,B,",Botnet-TCP-Attempt-SPAM,botnet,135
147.32.84.165,66.94.238.147,25.0,tcp,"S*S+s+S*S,s,S+S,s,s+S*S,s+s,s,s,S*S+s,S*S+s,S*S+s,S*s+B+S*S+s,S*S,s+s*S,B,S*S+s+s*S,B,S*s+s,S+s+S,S*S,s,S*S,s,S*S,B,S*S,s+s*S,s,",Botnet-TCP-Attempt-SPAM,botnet,133
147.32.84.165,67.195.168.230,25.0,tcp,"s*S,B,S*S+s+s+s+S,s+s+s+s+s,S*s+s+B+S*S,s,B,S*S+B+s*S+B+S*S,s,s+s+s,s,S*S,s+S*S,s,S*s+B+s*S+s+s+s,s,S*S,s+s*s+B,s+S,s,B,S*S+s+S*S,s+s,s,S*S,s,S,S+S,s+",Botnet-TCP-Attempt-SPAM,botnet,155
147.32.84.165,67.195.168.31,25.0,tcp,"b+S*S,S+s*S,s+s+s+b+s,S*S,s,s+s,s+S,S*S,s+s+s,s+s+s+S*S+B+s+s+s,S*S,B,S*S,s,S*S,s,S*S,S*S+B,s+s+s,S*S,s,S*S,b,S+s+B,S*S,B+S*S,s,S*S,b,s,S*s+S*",Botnet-TCP-Attempt-SPAM,botnet,147
147.32.84.165,67.197.150.10,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,67.201.31.224,80.0,tcp,0000000Z.,Botnet-TCP-Established-HTTP-Ad,botnet,14
147.32.84.165,67.88.220.20,80.0,tcp,000,Botnet-TCP-WEB-Established,botnet,8
147.32.84.165,67.88.220.21,80.0,tcp,0Y.Y000Y.,Botnet-TCP-WEB-Established,botnet,14
147.32.84.165,68.1.17.3,25.0,tcp,"s*s+s*S+s+s*s*s*s*s*s+B+s+s+s*s*S+s*S,S*s*",Botnet-TCP-Attempt-SPAM,botnet,47
147.32.84.165,68.1.17.9,25.0,tcp,"s*s+s*S,s+s*s*s*s*s*s+B+s+B+s*s*S+s*S.S*s*",Botnet-TCP-Attempt-SPAM,botnet,47
147.32.84.165,68.178.232.100,25.0,tcp,s*s*B*,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.165,68.6.19.3,25.0,tcp,"s*s+s*S,S+s*s*s*s*s*s+s+B+B+s*s*s*s*S,S*s*",Botnet-TCP-Attempt-SPAM,botnet,47
147.32.84.165,68.67.179.209,80.0,tcp,0000,Botnet-TCP-Established-HTTP-Ad,botnet,9
147.32.84.165,68.67.179.210,80.0,tcp,0000,Botnet-TCP-Established-HTTP-Ad,botnet,9
147.32.84.165,68.67.179.211,80.0,tcp,z*z0z00,Botnet-TCP-WEB-Established,botnet,12
147.32.84.165,68.67.179.212,80.0,tcp,z*Z000000Z0z*,Botnet-TCP-Established-HTTP-Ad,botnet,18
147.32.84.165,68.67.179.213,80.0,tcp,00,Botnet-TCP-Established-HTTP-Ad,botnet,7
147.32.84.165,68.67.185.205,80.0,tcp,00,Botnet-TCP-Established-HTTP-Ad,botnet,7
147.32.84.165,68.67.185.206,80.0,tcp,000z000,Botnet-TCP-Established-HTTP-Ad,botnet,12
147.32.84.165,68.67.185.207,80.0,tcp,0z000000Z*,Botnet-TCP-Established-HTTP-Ad,botnet,15
147.32.84.165,68.67.185.208,80.0,tcp,z*z*i*z*z00z000z0Z*Z.,Botnet-TCP-WEB-Established,botnet,26
147.32.84.165,68.67.185.209,80.0,tcp,0I0000,Botnet-TCP-Established-HTTP-Ad,botnet,11
147.32.84.165,68.67.185.210,80.0,tcp,z0000z0z*Z0000,Botnet-TCP-Established-HTTP-Ad,botnet,19
147.32.84.165,68.67.185.212,80.0,tcp,00000Z*Z000,Botnet-TCP-Established-HTTP-Ad,botnet,16
147.32.84.165,68.67.185.214,80.0,tcp,z0Z*Z0000Z*z*z*,Botnet-TCP-Established-HTTP-Ad,botnet,20
147.32.84.165,68.67.185.216,80.0,tcp,00I00z0,Botnet-TCP-WEB-Established,botnet,12
147.32.84.165,68.67.185.217,80.0,tcp,00,Botnet-TCP-Established-HTTP-Ad,botnet,7
147.32.84.165,68.67.185.218,80.0,tcp,000000,Botnet-TCP-WEB-Established,botnet,11
147.32.84.165,69.16.175.10,80.0,tcp,000000000,Botnet-TCP-Established-HTTP-Ad,botnet,14
147.32.84.165,70.38.78.73,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,71.224.19.142,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,71.74.56.243,25.0,tcp,"s*s*B*S,S*s*S,S*s*s+s*s*S,",Botnet-TCP-Attempt-SPAM,botnet,31
147.32.84.165,71.74.56.244,25.0,tcp,"s*s*s*S,S*s*S,S*s*s+s*s*S+",Botnet-TCP-Attempt-SPAM,botnet,31
147.32.84.165,72.14.213.27,25.0,tcp,"S*S*B*s*B*s*s+s,S*s*b*",Botnet-TCP-Attempt-SPAM,botnet,27
147.32.84.165,72.167.238.201,25.0,tcp,"s,S*s*S*s*S,s,B,S+s,S*S,S*s*S,S*S,S*s*s*",Botnet-TCP-Attempt-SPAM,botnet,45
147.32.84.165,72.22.9.29,25.0,tcp,"S,",Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,74.117.114.75,80.0,tcp,Y.y.Y.,Botnet-TCP-WEB-Established,botnet,11
147.32.84.165,74.117.116.90,80.0,tcp,"Y.Y.Y.Y.Y,Y.Y.Y.Y,Y.",Botnet-TCP-WEB-Established,botnet,25
